neurogenesis	3.7627900847677946e-12	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0022008
plasma membrane bounded cell projection organization	5.6822429803069856e-12	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0120036
cell projection organization	9.721107568299459e-12	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0030030
cell-cell adhesion via plasma-membrane adhesion molecules	8.583749354987674e-11	FBgn0000635,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0017590,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0037963,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0250908,FBgn0261046,FBgn0265002	GO:0098742
anatomical structure morphogenesis	3.1086252684874617e-10	FBgn0000028,FBgn0000042,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005636,FBgn0010473,FBgn0011224,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0025525,FBgn0027339,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0034408,FBgn0038084,FBgn0038087,FBgn0039283,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261556,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0263994,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265598,FBgn0283451,FBgn0284408	GO:0009653
response to external stimulus	3.168848701141359e-10	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003996,FBgn0004198,FBgn0004244,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0032840,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0039647,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0085382,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261565,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265194,FBgn0265959,FBgn0267252,FBgn0283451,FBgn0284408,FBgn0285926	GO:0009605
cell adhesion	1.94583566105233e-9	FBgn0000635,FBgn0002543,FBgn0004364,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0017590,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0032666,FBgn0037963,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0250908,FBgn0260660,FBgn0261046,FBgn0264089,FBgn0264273,FBgn0265002	GO:0007155
cell-cell adhesion	3.22840885206512e-9	FBgn0000635,FBgn0002543,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0017590,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0037963,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0250908,FBgn0261046,FBgn0264089,FBgn0265002	GO:0098609
biological adhesion	4.074723119509596e-9	FBgn0000635,FBgn0002543,FBgn0004364,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0017590,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0032666,FBgn0037963,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0250908,FBgn0260660,FBgn0261046,FBgn0264089,FBgn0264273,FBgn0265002	GO:0022610
multicellular organism development	4.966144203331715e-9	FBgn0000028,FBgn0000042,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0011224,FBgn0013433,FBgn0013732,FBgn0015561,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0021895,FBgn0025525,FBgn0027339,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0029939,FBgn0031294,FBgn0031414,FBgn0032666,FBgn0032840,FBgn0034408,FBgn0038084,FBgn0038087,FBgn0038980,FBgn0039283,FBgn0039380,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0053126,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261556,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265598,FBgn0283451,FBgn0284408,FBgn0285926	GO:0007275
