,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
pn,5.55782171560179e-09,0.0,0.0,2.373256888205293,1.475323925624905,9.052580010372196e-05
CG14812,5.5867287005628205e-09,0.0,0.0,2.5597446735866667,1.6956090653224036,9.099663707476722e-05
alphaTry,5.667645970420369e-09,0.0,0.0,0.001760242258757554,0.3373273372357246,9.231461756620696e-05
drpr,5.707094964257433e-09,7.573484022123588,5.942066957916216,5.853282151678996,4.684901947558285,9.295716277782507e-05
Hmgs,5.743272046353934e-09,1.2193359767125187,0.0,3.10031554734331,2.0829645485766712,9.354641509101287e-05
CG34297,5.754116493588104e-09,0.0,0.0,0.05423323237270978,0.09053847131187556,9.372304944756304e-05
Fen1,5.836950816521916e-09,0.0,0.0,0.9615661499984763,0.396685337151552,9.507225489950896e-05
CG9801,5.851321931603615e-09,0.0,0.0,1.1525090581158872,0.6656739900491693,9.530633162195968e-05
sima,5.8882272796709785e-09,3.697440333788316,0.3313632748606,3.5424915616513277,2.495577155585399,9.59074459312809e-05
Liprin-alpha,5.914023691352607e-09,0.0,0.0,1.505582242233053,0.911572661162031,9.632761788475126e-05
CG5850,5.95709638606475e-09,0.0,0.0,0.9659496415193208,0.4993223267411664,9.702918593622265e-05
CG11835,5.9771164728272445e-09,0.0,0.0,0.12875124379938999,0.4582787756510604,9.735527310941016e-05
wac,6.017622060994907e-09,0.0,0.0,1.583682981580573,0.8955916263843636,9.801502812948504e-05
vnc,6.0890253247287685e-09,0.0,0.0,0.47605088429691583,0.259625681446093,9.917804448918219e-05
fend,6.1521342023898605e-09,6.926275751887441,1.8138101320883917,5.321764362435221,3.937757397409253,0.00010020596188852604
mRpL3,6.155574011479037e-09,0.0,0.0,3.0946918447499763,2.0946434473970186,0.00010026198949897056
Clp,6.157367998491967e-09,0.0,0.0,0.8637815532122349,0.3184314546350171,0.00010029120995943716
PIG-C,6.171361903693115e-09,0.0,0.0,0.71114315788678,0.21085204201307195,0.00010051914268735346
Prp31,6.265041899185086e-09,0.0,0.0,1.952868977733316,1.1079352258281283,0.00010204500245392669
pix,6.273327311403251e-09,7.280049062716062,4.6517944093629175,5.551730778592361,4.322811828825849,0.00010217995524813615
inv,6.277368849583826e-09,0.0,0.0,0.19376146615701073,0.2831438358326104,0.00010224578382202136
VhaAC39-1,6.324365774032632e-09,8.874531159754437,9.458494360520419,6.907535948559493,7.096186342947461,0.00010301126972744351
Nup93-2,6.345608701937075e-09,0.0,0.0,0.6510375086280841,0.19470313503195646,0.00010335727453715109
CAH1,6.354117308114764e-09,0.0,0.0,0.24626932958297296,0.9888875269934,0.00010349586271457327
Sod2,6.384400807603982e-09,8.381794280264604,7.591910036424089,6.83902769596899,5.5268003763551725,0.00010398912035425366
EndoGI,6.3909954913057934e-09,0.0,0.0,1.9003409732366374,1.1074085908803806,0.00010409653456238877
arr,6.417952566136885e-09,0.0,0.0,0.9030003436394775,0.3259202551889233,0.00010453561139723758
CG4603,6.432797888022774e-09,0.0,0.0,1.6343599412708074,0.8358949094494749,0.00010477741200011495
mRpL54,6.46919321029352e-09,0.0,0.0,2.486945625587288,1.5689544552458676,0.00010537021900926086
RpS15Ab,6.495001530890184e-09,0.9771678839406408,0.0,1.7323504577626825,1.3251877033678723,0.00010579058493513932
CG3520,6.497737803673557e-09,0.0,0.0,0.8574157485555722,0.3077754103988882,0.00010583515334623489
CG12236,6.555586980308095e-09,0.0,0.0,2.400987318857269,1.4904585138578235,0.00010677740073525826
kri,6.6585436704336354e-09,6.660946943160165,0.0,4.859643194310495,3.4031236668447438,0.00010845435930402306
CR45167,6.7778680732319975e-09,0.0,0.0,0.17530167836250188,0.3648671809421082,0.00011039791517680277
CG13288,6.781548088359527e-09,0.0,0.0,1.000180123455921,0.3737665306241495,0.00011045785526319997
mip40,6.849536468515189e-09,0.0,0.0,1.5100670768209437,0.8283920790697482,0.00011156524999917541
Nap1,6.906555724285465e-09,5.397309988687526,0.0,4.026853784605908,2.875984244944802,0.00011249397963716166
CycH,6.94364413085565e-09,0.0,0.0,0.8011379822322974,0.2662720148583255,0.00011309807560337682
Evi5,6.971057572760693e-09,6.259480841807367,1.9880230045864649,4.980020629635849,3.721501336917082,0.00011354458574512616
CG8191,6.976759850259219e-09,0.0,0.0,0.3232736175634719,0.1175476042512105,0.00011363746444102216
Sym,7.087109033539612e-09,0.0,0.0,0.8203302380248478,0.2511662803943996,0.0001154348319382932
gkt,7.241527407825629e-09,0.0,0.0,1.1064193509126226,0.6389028063022952,0.00011794999841866386
CG1116,7.382087037868108e-09,0.0,0.0,1.856292365070324,1.1356927201247253,0.00012023943367279575
Nup107,7.42744222825587e-09,0.0,0.0,1.4492212061025302,0.8231584339584819,0.00012097817901383161
Cul5,7.483524979852956e-09,0.0,0.0,1.0233957204082584,0.500860292356464,0.00012189165487184495
cal1,7.58263281768578e-09,0.0,0.0,1.5156722894277348,0.9272674557257579,0.00012350592333446598
CG7101,7.622657338952937e-09,0.0,0.0,1.0552914263850237,0.4802502464231277,0.00012415784273686544
ZIPIC,7.806171805134647e-09,0.0,0.0,1.0099139942287805,0.41536604314205083,0.00012714692636203314
Vti1a,7.814689234834087e-09,0.0,0.0,2.5080560261470493,1.6060614772703279,0.0001272856582569776
CG14671,7.819541093233227e-09,0.0,0.0,2.357080951142056,1.5192956661078179,0.0001273646853265828
Cp1,7.855886998450285e-09,7.695304234531893,6.5250421924977555,6.3903490737238275,5.11432679661161,0.00012795668743075824
GluClalpha,7.874723335613359e-09,8.371327432487838,7.7370132454265494,7.261467590496261,6.042298598077415,0.00012826349369047038
CG32473,7.911035867912281e-09,0.0,0.0,1.427907245663398,0.730163446185815,0.00012885495221655525
BicD,8.126028626782648e-09,1.8132062448112372,0.0,3.1667534411161355,2.1766600802407927,0.00013235675427303577
CG5758,8.129091807674961e-09,5.719896596850751,3.075969927593433,4.949803359245229,3.822134439817285,0.00013240664736340976
S,8.272957099460946e-09,0.0,0.0,2.4923802262132004,1.568020855120715,0.0001347499252360199
Dref,8.377107951097055e-09,0.0,0.0,2.3541813312968713,1.4230599602093055,0.00013644633430746883
Rpp30,8.432943109631838e-09,0.0,0.0,0.5149127622798324,0.15216612033940335,0.00013735577736968338
CG9646,8.507620139639817e-09,7.442635581232293,3.224164067104665,5.546691313254907,4.154161854497035,0.00013857211683445335
Chi,8.543510878766371e-09,0.0,0.0,2.718137482363144,1.7296793362928946,0.00013915670519334665
CG15643,8.601242583783402e-09,0.0,0.0,1.1461432591553902,0.5398995164868241,0.00014009703920466406
Ssb-c31a,8.705348373265026e-09,7.616718622917168,6.965422630172219,6.423226957444096,5.0460662453556715,0.00014179271430374074
AstA,8.735561771154166e-09,0.0,0.0,0.5109409218816517,0.054437816511777266,0.00014228483012855905
SdhA,8.804962476887228e-09,8.000712419871979,8.887631146664493,5.928588985042374,6.387982189174259,0.00014341522882353917
Liprin-beta,8.824383909969551e-09,0.0,0.0,1.0045577770750425,0.4190666298797997,0.00014373156512558405
CG12393,8.987283885952259e-09,0.0,0.0,1.880955294425228,1.0932415710716097,0.00014638487993439038
Atac2,9.215380129763236e-09,0.0,0.0,0.6572092731592885,0.18576197678550427,0.00015010011155358358
CG5903,9.302489971495482e-09,8.467000751735544,9.16164553100672,6.757205368145692,7.037319035914076,0.0001515189566557184
tst,9.437407839631169e-09,0.0,0.0,0.5924037510687733,0.28941879622977784,0.00015371649889191249
CG7280,9.518664729916196e-09,0.0,0.0,1.304929181950998,0.6501139496914785,0.000155040011120875
Nf-YA,9.583150311540048e-09,0.0,0.0,1.0040966877519606,0.4446606782895584,0.0001560903522743643
CG34183,9.672122022665002e-09,0.0,0.0,0.9518945556063995,0.4168294953007369,0.00015753952350516754
Mms19,9.704684609286653e-09,0.0,0.0,0.985936753613139,0.3971684874515291,0.000158069902916061
CG14141,9.729553032907809e-09,0.0,0.0,0.3284502097486794,1.0815427579293964,0.0001584749598000024
CG5589,9.752286602814597e-09,0.0,0.0,1.0014637111739804,0.46370205542497217,0.00015884524418664415
crc,9.758594640811022e-09,7.579128572257286,4.644453953368889,5.864722448347536,4.472975979516606,0.00015894798950952992
CG6154,9.774422497170047e-09,0.0,0.0,2.86782285443255,1.9118714086647024,0.00015920579363390574
Arr1,9.793745242054866e-09,0.0,0.0,0.023004335386208826,0.27870323765710986,0.00015952052250258966
mon2,9.803639787295125e-09,0.0,0.0,1.48346705296892,0.796177915774154,0.000159681684855463
Vmat,9.819157387457388e-09,0.0,0.0,0.2490961801134081,0.8296123141324876,0.00015993443552690594
Pp2B-14D,9.884683929621605e-09,4.8612772563223885,0.0,4.080938491958333,3.0286782382287862,0.0001610017318456767
CG5734,9.97554725662058e-09,0.0,0.0,2.70713348812821,3.7620534641716885,0.00016248171371583602
CG9609,1.0108936594959238e-08,0.0,0.0,1.6615102147258622,1.0120863474669002,0.0001646543592586961
fliI,1.0220482318521267e-08,0.0,0.0,0.4511672965417755,0.1726653385795371,0.0001664712160040744
CG7593,1.0227624282684105e-08,0.0,0.0,0.6290361580137515,0.17441091503932515,0.00016658754431635872
CG10166,1.0251699517387566e-08,0.0,0.0,1.0854645978692188,0.5515361303070769,0.0001669796817392087
CG44245,1.0268986313977946e-08,0.0,0.0,0.3873200095646383,0.9195312820211926,0.0001672612490820728
Kif3C,1.0278741616788733e-08,0.0,0.0,0.4413235823194175,0.9746878088012023,0.0001674201434542549
IP3K1,1.0301168124360631e-08,0.5612550866520902,0.0,1.0945304351638747,0.7685293374339133,0.00016778542640958597
CG14220,1.0301839293120794e-08,0.0,0.0,1.285376906774088,0.637427203093314,0.0001677963584063515
RPA3,1.0438178703478033e-08,0.0,0.0,1.551429186509629,0.9066292667424524,0.0001700170547222502
28SrRNA-Psi:CR45851,1.0571299143069311e-08,0.0,0.0,0.42938703857577504,0.18280417744925007,0.00017218532044231295
CG1637,1.0598639787621894e-08,7.787862921731454,3.9816615954105448,5.9369847472002855,4.440551232986104,0.0001726306448607854
CG8814,1.0604913424544444e-08,3.4884914069034316,0.0,3.657549842011335,2.572297482465008,0.0001727328298589799
Syx17,1.0738490396297926e-08,0.0,0.0,2.313505296606557,1.5404117952952152,0.00017490853157490062
CG6282,1.0764310317235495e-08,0.0,0.0,1.4091354215823695,2.288700976396398,0.00017532908644713174
cmb,1.0768402528997252e-08,0.0,0.0,1.1029070169122663,0.4345158572108095,0.00017539574039230723
CG10424,1.0829398113652055e-08,0.0,0.0,1.6312761746496276,0.9378258220674863,0.00017638923647516467
His-Psi:CR33867,1.0868712017932348e-08,0.0,0.0,0.08954703773796219,0.0011082020457661695,0.00017702958134808208
CG5380,1.0919269276206284e-08,0.0,0.0,0.823794575439476,0.37076359972686057,0.00017785305797084794
MAN1,1.0941352384193837e-08,0.0,0.0,1.3842670741526477,0.7155816599797775,0.00017821274763374923
Cyp12e1,1.098582821595411e-08,0.0,0.0,0.22651030513852655,0.7506574451871204,0.00017893716998146055
CG33223,1.102023923795442e-08,0.0,0.0,0.0029949001935953654,0.15146286782245594,0.0001794976567078016
Rtc1,1.1108130717866176e-08,0.0,0.0,1.0397354606318228,0.5071867603684949,0.0001809292331326043
CG3793,1.1183286014691663e-08,0.0,0.0,2.9927916235282668,1.9881988443125818,0.0001821533626072978
fws,1.1197075276010657e-08,0.0,0.0,1.8622518211439292,1.159031421063592,0.00018237796209566158
Not10,1.1210757232006982e-08,0.0,0.0,1.79171715716951,1.0279489511854658,0.0001826008137949297
robl,1.1238868817044311e-08,6.124704631664353,1.6052583911954605,4.861820147789876,3.576034612530643,0.00018305869529201775
ras,1.1267153713143935e-08,5.631441202370239,0.0,4.472340871938923,3.2488921105785673,0.00018351939967968842
CG34174,1.1303397017472134e-08,0.0,0.0,0.6211485564926651,0.20995271651651248,0.00018410973062058612
Hrs,1.132231353036146e-08,0.0,0.0,1.588186410283731,0.8230995555082607,0.00018441784278252747
tkv,1.133209927118595e-08,0.0,0.0,1.0118932927694555,0.4418505430004795,0.00018457723292907675
CR44602,1.141097017244527e-08,0.0,0.0,0.2284062229558599,0.012261900035261265,0.00018586188216878854
CG5815,1.1411591078963494e-08,0.0,0.0,1.044651682097779,0.5041711086572719,0.00018587199549415737
I-3,1.1454614643095733e-08,0.0,0.0,0.42600555054421396,0.08174769820862775,0.0001865727633067433
CG34148,1.1606117233754525e-08,0.0,0.0,1.3725431307611535,0.8271190805988804,0.0001890404375033937
CG8389,1.1665699160743965e-08,0.0,0.0,0.8629636617725966,0.3287708486705567,0.00019001090793019772
CCKLR-17D3,1.1762349925649126e-08,0.0,0.0,1.111413112005453,0.49682015375462435,0.00019158515558897297
CG1275,1.176835844227359e-08,0.0,0.0,1.3265166576810288,1.9972031726037318,0.00019168302230775222
Trissin,1.1778791500375904e-08,0.0,0.0,0.017820650879175753,0.32321282864749246,0.00019185295595812273
Gfat2,1.1804370494192656e-08,0.0,0.0,2.6370729324909017,1.71997160568713,0.00019226958660940998
shams,1.185484204410537e-08,0.0,0.0,0.42285383789006387,0.08643700894251383,0.00019309166721438826
mRpS5,1.1892021726572681e-08,5.82659406855209,6.500903732721827,4.59705216438092,4.882000991141097,0.00019369724988241584
BI-1,1.1916504228357868e-08,9.080171867710282,8.544312701454714,7.888607559905818,6.286468477704121,0.00019409602087149295
CG15432,1.2121749988265373e-08,0.0,0.0,1.726040190752139,1.0109229341077817,0.0001974390638088664
CR44745,1.2128878481358739e-08,0.0,0.0,0.016031613828378852,0.04929081256214203,0.00019755517270437112
CG8321,1.2178588367637045e-08,1.4154724557376643,0.0,2.8848824146542027,2.08237092457693,0.0001983648473320722
CG4119,1.2198112731567724e-08,0.0,0.0,1.6963993614687245,0.9736411454739402,0.00019868286017177508
CG13054,1.2256438063901886e-08,0.0,0.0,0.7534218418175167,0.24271499974066083,0.00019963286318483393
CG32544,1.2282058151929142e-08,0.0,0.0,2.6514057248701586,1.8398706099729314,0.00020005016317862186
l(1)G0289,1.2410355492759613e-08,5.715588281535003,0.20681286401023397,4.525676939147646,3.2868871458737225,0.00020213987026606857
CG12576,1.2434357385766449e-08,0.0,0.0,2.536373887995839,1.749364175142294,0.0002025308130993639
CG12795,1.2460102035987915e-08,0.0,0.0,1.2086747278804093,0.6140112965692,0.00020295014196217116
CG8108,1.2583687078974715e-08,6.9066923654342895,5.1974125143406775,5.518224061527018,4.239926978903229,0.00020496309514234014
CG15237,1.2592150483670501e-08,4.523924851486174,1.0259541021506533,3.7169940429613444,2.6686648968603772,0.00020510094707802513
CG4598,1.268836206152218e-08,0.0,0.0,1.0860426414849513,0.5309784344720023,0.00020666804125807329
CG8924,1.273605451149583e-08,0.0,0.0,1.927211904131943,1.1015614854119673,0.0002074448558832441
Gtp-bp,1.2821669306739124e-08,0.0,0.0,2.2108740792861856,1.4371415041338231,0.00020883934966816687
CG17278,1.2875799141006575e-08,0.0,0.0,1.4860888652876663,0.6208057991848088,0.0002097210164087151
Su(H),1.2983276940037641e-08,0.0,0.0,1.0235098672750866,0.49118229963550286,0.0002114716147993331
CG17698,1.3054254165744642e-08,2.824447743656859,0.0,3.200039181620272,2.2487384149135665,0.00021262769185164873
CR43907,1.3057138117718586e-08,0.0,0.0,0.2717927662017481,0.04966570888681494,0.00021267466566140034
CG8195,1.3098673023741057e-08,0.0,0.0,3.2187226725020786,2.1444289257374205,0.00021335118621069432
Vps36,1.333675676426267e-08,0.0,0.0,1.2029643089455517,0.6049937930868102,0.00021722909417631038
CG11984,1.3564389640840153e-08,0.0,0.0,2.81982442590361,1.9277113964117834,0.00022093677847000442
spi,1.3651575723838487e-08,7.321636012895577,1.055165753841436,5.45444690523446,4.006350373537086,0.00022235686538988128
pigs,1.3803604846639822e-08,1.174701359077821,2.877279657285095,2.5677570146048794,3.505304833228162,0.0002248331157420694
mms4,1.3871248260373594e-08,0.0,0.0,0.5004620823855306,0.34985544743388874,0.0002259348916649651
CG8297,1.3875073134169744e-08,0.0,0.0,2.214052248324524,1.470006824523744,0.0002259971912093568
CG5973,1.3881686954878564e-08,0.0,0.0,0.5242987990262266,1.0924252920943731,0.00022610491712106207
CG7839,1.391168474981941e-08,0.0,0.0,0.4924439516390368,0.14210411828543454,0.00022659352120505855
nrm,1.3965295179948443e-08,4.9711931366544695,2.5569719744633685,4.152921471378424,3.1995115728361725,0.00022746672789100025
CG31849,1.3983373417526607e-08,0.0,0.0,1.6590197124170951,1.0042046178333204,0.00022776118622467337
Frq2,1.4050909654952577e-08,4.1796094135884,2.491583147102257,3.8903172209150445,3.02272170129987,0.00022886121645986757
CG30116,1.4144981820076338e-08,6.866507242959063,2.4349388499259144,5.397390693271849,4.032720913294931,0.00023039346388540339
Rh7,1.4152324789078598e-08,0.0,0.0,0.9214393158136406,0.406964378422322,0.00023051306616451222
rudhira,1.4160370394761175e-08,7.19736278565693,7.946146361546443,5.942972713458044,6.393095142525593,0.00023064411298987002
jvl,1.4410321586495193e-08,1.4277792500425657,0.0,3.089118747695172,2.16100088291714,0.0002347153180008337
SCOT,1.4595726514658523e-08,0.0,0.0,1.7384083273066222,0.6801864856631938,0.00023773519347075804
IntS6,1.4632907604609675e-08,0.0,0.0,1.1478898950009708,0.6408467130529665,0.0002383407990638824
trx,1.476551904211228e-08,6.497292312420956,2.5632346700245923,5.012077311163676,3.801579967348585,0.00024050077415792482
CR45324,1.5178169222926766e-08,0.0,0.0,0.1610278628253976,0.03930551244085085,0.0002472220203030312
Oatp30B,1.5184472234063255e-08,0.0,0.0,1.8035645714355308,1.141729992576501,0.0002473246837484223
Dsp1,1.525733759820053e-08,6.610632069066296,5.478317238377139,5.611240844631552,4.615512909168119,0.00024851151479949023
CR44909,1.5378456886653235e-08,0.0,0.0,0.23612982036948868,0.09035001567207074,0.0002504843057698079
CG31712,1.548607375490155e-08,8.417949008287772,8.94016523446333,7.011860804969778,7.131164290713899,0.00025223716931983646
CG7506,1.5513028325950263e-08,0.0,0.0,2.6677562732530684,1.7822864061440282,0.0002526762053730779
CG32486,1.5548258727067563e-08,4.8300680607939634,6.302484956321159,3.989093095107836,4.796372746308287,0.0002532500381464765
CG3876,1.5685282045629964e-08,0.0,0.0,2.7335184256302276,1.7782733779563864,0.00025548187395922086
sba,1.5701430893628214e-08,1.0710613569993217,0.0,2.077651228761403,1.4565010559301887,0.0002557449063954164
l(3)73Ah,1.6040713372236486e-08,0.0,0.0,2.1074602992734723,1.3483563955274,0.0002612711394069879
kis,1.6201922193237345e-08,8.54249300802826,7.49515662578114,7.067011703030214,5.849925956318448,0.0002638969086834499
CG9170,1.6472263339470067e-08,5.89789822284962,0.5831532720038578,4.661688717965734,3.471203555490043,0.0002683002252732885
CG1792,1.648357740041906e-08,0.0,0.0,1.5222581560006505,0.8450419597230832,0.0002684845086980257
SelR,1.648729907461006e-08,5.7455415648896295,6.7337957282189835,4.45482970630223,5.123296124175982,0.00026854512732724865
Kdm4B,1.6634468087986244e-08,0.0,0.0,1.5728889186248183,1.0361783673385763,0.00027094221621711993
pck,1.6979669819617516e-08,0.0,0.0,1.1100115970564126,0.5029607614446148,0.0002765648620219301
mRpL36,1.7004350946904968e-08,4.1819619881145575,0.0,3.394243472410691,2.461050817827691,0.00027696686822318813
CG11407,1.7387171800843096e-08,0.0,0.0,0.0042381721129123974,0.3568166923132394,0.00028320225429213236
mt:Cyt-b,1.7647232751461886e-08,11.020284195881562,11.297642732454737,10.364527186752266,10.830984435969704,0.0002874381270558112
tth,1.7759411371769162e-08,0.0,0.0,1.5671849970212743,0.8886564081872689,0.0002892652924233761
Tbce,1.7966279670533754e-08,0.0,0.0,1.5215608487054912,0.8898723079938488,0.00029263476327365376
dpr4,1.805736126453217e-08,0.0,0.0,1.1899738259968093,0.6686742972810159,0.0002941183002767
l(1)G0156,1.8366103427968357e-08,8.892834372598571,9.525353923735047,7.061134129497895,7.045292330231407,0.0002991470926347486
puf,1.8461216622091187e-08,0.0,0.0,2.225727945556557,1.2807720595669283,0.00030069629634062124
CG10137,1.8558538902998127e-08,0.0,0.0,3.2299808571563213,2.2536627511558587,0.00030228148165203347
CG17385,1.8773152461761293e-08,7.7731724998989025,4.263061366818589,5.89481117755055,4.408746670062139,0.0003057771072971679
Tom7,1.885707460226745e-08,7.434840152494828,6.860244972188916,6.473592238486895,5.443041600417375,0.0003071440311217322
CR15345,1.9019197372105508e-08,0.0,0.0,1.0060478770734178,0.5370368356285434,0.0003097846867968545
CG3558,1.9166679978773963e-08,0.0,0.0,1.3747762178152088,0.7935971252584301,0.0003121868834942703
MESR4,1.922053006490834e-08,0.0,0.0,1.8757144929298586,1.0816655300835105,0.000313063993697227
RhoGAP1A,1.9735567848084297e-08,0.0,0.0,1.9121426796123902,1.0408460959346773,0.00032145292910959705
CG1603,1.9905515118110434e-08,0.0,0.0,0.6157737305047364,0.18710324280953405,0.00032422103024378276
CG42376,1.994027160240419e-08,3.8958122123750787,0.0,3.300210088903449,2.4226151758572616,0.0003247871438599594
CG11103,2.0053945987355007e-08,0.0,0.0,2.3521219820382897,1.5515000333011837,0.0003266386722420384
CG11739,2.012012959751801e-08,6.6293044296619685,0.0,4.8453269817051074,3.431671507437283,0.00032771667088437337
CG6813,2.014883071630216e-08,0.0,0.0,0.7258569211414284,0.3108629646901524,0.00032818415470712957
Unc-115a,2.0176817946184087e-08,1.0912589989448356,0.0,2.521008056022231,1.7924508658390643,0.00032864001070744643
pan,2.0360378949089932e-08,7.836111465019318,7.238527673003551,6.704013043846257,5.634723078941934,0.0003316298523227768
CG4743,2.036191423921782e-08,0.0,0.0,1.6808510625845685,0.9997016552783572,0.00033165485912837984
List,2.0420100403082362e-08,0.0,0.0,0.05190724112161993,0.3714230743763375,0.0003326025953654055
Syx18,2.044067210381743e-08,0.0,0.0,2.346481881465988,1.4176420002615033,0.0003329376672269783
DIP-eta,2.0590436701413678e-08,0.0,0.0,2.664440926517041,1.558425695703372,0.000335377032992626
Syx5,2.0815694045777083e-08,1.4551127929707706,0.0,3.3173285711782676,2.320724466751338,0.0003390460246176171
Lsm11,2.0911871704066e-08,0.0,0.0,0.30781919051380063,0.10075371547032287,0.000340612566315827
28SrRNA-Psi:CR45848,2.104849684513772e-08,0.0,0.0,0.4898455488785993,0.24056130861820033,0.0003428379166136032
CG7646,2.1231492979991062e-08,9.689530572000699,9.279773309248508,8.74054246827603,7.455338112876637,0.0003458185576580944
CG2889,2.1276703783439574e-08,0.0,0.0,1.824351733962287,1.1656431977041701,0.00034655495122466376
janB,2.1282293419449513e-08,0.0,0.0,0.19088793324331604,0.08758777406753178,0.0003466459952159937
PGAP3,2.1287990662714894e-08,0.0,0.0,2.4373453307726267,1.5584383359071683,0.00034673879191430017
CG13901,2.1380306839128573e-08,0.0,0.0,1.50638409307662,0.8819733043885938,0.0003482424377957262
CG43867,2.1485946261305155e-08,6.648571081098193,4.659338034003723,5.310741337633613,4.118138215614316,0.0003499630927041384
Atg16,2.156784224701549e-08,0.0,0.0,0.8877630973651546,0.3475632223749304,0.00035129701451938833
CR18854,2.187916024523502e-08,4.698265308259502,1.5811213443407548,3.8990737595987324,3.005931986144977,0.000356367762074388
GlcAT-I,2.1923058581726316e-08,0.0,0.0,1.933973214863317,1.1870153729007134,0.0003570827781791582
pasi1,2.2520905454227724e-08,0.0,0.0,1.0202279450030625,0.4081600459702187,0.0003668205080384612
CG10226,2.2570783535676362e-08,0.0,0.0,0.017243322165167503,0.22942372416717868,0.0003676329222290966
CG42699,2.262699276762448e-08,0.0,0.0,1.019450256863499,0.5835752187466909,0.00036854845819906756
temp,2.2641019293172364e-08,0.0,0.0,1.0635768751576204,1.9770950751982672,0.00036877692224719145
CG14683,2.2664483281972264e-08,0.0,0.0,2.610178263369039,1.7321747715016922,0.00036915910369676426
CG6650,2.283930323435079e-08,0.9787498393039598,0.0,3.5566651317999987,2.421120274474198,0.00037200657108110567
CG2906,2.289335335085435e-08,0.0,0.0,0.8114301391760921,0.3487110005186129,0.00037288693937871566
CG3253,2.3028267298448305e-08,0.0,0.0,2.4817525488774597,1.5922592822164563,0.000375084417757126
Rlb1,2.3045981810111354e-08,0.0,0.0,1.0204007262034045,0.48157990351993635,0.00037537295172309374
tou,2.312532801568867e-08,5.1488859137477885,1.9061795739470444,4.1023235185496505,3.1373081254014146,0.0003766653427195371
tws,2.330827758306262e-08,2.546723366069685,0.0,3.389459951945786,2.4491391656532913,0.0003796452252729239
CG1598,2.3323944342557104e-08,0.6660492905350484,0.0,3.646889909368901,2.5169159819799747,0.0003799004054515701
Teh2,2.3693910741238656e-08,7.898190281233655,7.054131161199201,6.619739600296033,5.334415720576717,0.0003859264181532952
GABPI,2.3995490917852917e-08,7.971900144269259,4.809303888727602,6.063036239963134,4.4780750206165845,0.0003908385560699883
HPS1,2.4154725559434933e-08,0.0,0.0,3.2077522319395992,2.1787191382219673,0.0003934321699120762
coro,2.4279418093946015e-08,0.0,0.0,1.0370199396222248,0.4194647870196972,0.0003954631619141927
Bet5,2.4948262072223932e-08,0.0,0.0,2.050399950676377,1.354623117651734,0.0004063572926323834
CG13409,2.5391827095563598e-08,0.0,0.0,3.097700965328083,2.104760111626751,0.00041358207973253986
oys,2.5460611576430197e-08,0.0,0.0,2.459103545775612,1.543020379761497,0.00041470244135689507
CG4709,2.556467229150226e-08,0.0,0.0,0.8372122310683697,0.31506711583209357,0.0004163973822839888
Topors,2.5782549890767854e-08,0.0,0.0,1.0818447075570725,0.5034679272022223,0.0004199461726208268
gny,2.598396772454988e-08,0.0,0.0,0.6673480425926069,0.18865456504396516,0.00042322686629746846
Spt3,2.613948599052924e-08,0.0,0.0,1.1524637824504795,0.5586394337128896,0.0004257599478137403
CG8202,2.6856880779559055e-08,0.0,0.0,1.093628263237521,0.5176720246427677,0.0004374448741374579
Tango5,2.7221004723199553e-08,4.153350409142407,0.0,3.9618040388718856,2.898997921745984,0.0004433757249314743
CG3224,2.730871481276212e-08,0.0,0.0,1.6350562497370777,1.0818911390006134,0.0004448043468702694
Cht11,2.7770126449155595e-08,0.0,0.0,1.0131487896178026,0.5197846186687259,0.00045231981960384634
CG12333,2.7813489985182995e-08,0.0,0.0,2.0828460522803454,1.297351912476334,0.0004530261248786606
bab2,2.796731983212929e-08,0.0,0.0,1.2327487689389094,0.6425738434273571,0.00045553170542572186
Eaf6,2.8355453637056825e-08,0.0,0.0,0.8397506734892263,0.4215073701436475,0.0004618536288403816
CG9305,2.8555098200866314e-08,0.0,0.0,0.9961631251019809,0.5000746939713819,0.00046510543949571055
mRpL19,2.8658735995270036e-08,0.0,0.0,3.1908474139851384,2.1647262711096067,0.00046679349189095837
lgs,2.9307819826540416e-08,5.257575475507668,0.0,4.085778565670908,2.9614423981025726,0.0004773657693346903
CG8155,2.9803621276889864e-08,0.0,0.0,2.691983878337741,1.7957795719576783,0.0004854413833579821
Mbs,2.9965086636151494e-08,1.5316189858364704,0.0,3.048572135672894,2.123119273023698,0.0004880713311296355
TBPH,3.0200844887384475e-08,6.172754401814343,0.0,4.662404697352554,3.481195792867386,0.0004919113615257184
COX7AL,3.02237648235879e-08,0.0,0.0,0.35830080874085785,0.06758103321042201,0.0004922846814465997
tok,3.0454905027014154e-08,0.0,0.0,1.3255012780129702,0.5578381308368316,0.0004960494930800065
CG7246,3.069083810750488e-08,0.0,0.0,0.9239471652217071,0.3953816366825964,0.0004998923710950395
CG14411,3.0901738585186976e-08,0.0,0.0,2.00569135877903,1.163480949879967,0.0005033275180755254
Med,3.108814055840717e-08,0.0,0.0,2.340591120726848,1.6219706851843376,0.000506363633415336
312,3.111807953691876e-08,0.0,0.0,1.3862897623767765,0.7791760626123573,0.0005068512794973328
CG14292,3.1408232806082054e-08,0.0,0.0,0.3498415605175884,0.05235277832717936,0.0005115772959454645
