,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
hebe,4.738799811839763e-06,0.0,0.0,0.0028684839323467226,0.17057508484956974,0.07718557133524606
sens-2,4.738799811839763e-06,0.0,0.0,0.0011998558879492602,0.08731312567522177,0.07718557133524606
Dll,4.7886277286954886e-06,0.0,0.0,0.002588375158562368,0.11865098855954952,0.07799716844499212
CR43916,4.7986653102758524e-06,0.0,0.0,0.0339937668921776,0.07670404545345062,0.07816066057377308
Mlp60A,4.821675221133253e-06,0.0,0.0,0.0013852987315010573,0.1337478110727855,0.07853544600181843
uif,4.849061032865701e-06,0.0,0.0,0.0003522142706131078,0.01762669387781804,0.07898150610331653
alpha-Est8,4.9153966359251634e-06,0.0,0.0,0.0074924957716701905,0.08309591642421525,0.08006198040594906
CG12910,4.932112787734726e-06,0.0,0.0,0.0010441682135306554,0.035448071863275046,0.08033425308662322
Caf1-180,4.932112787734726e-06,0.0,0.0,0.0007390737843551798,0.030659533916297436,0.08033425308662322
ade3,4.9456793391258865e-06,0.0,0.0,0.014056200771670191,0.1873183738877793,0.08055522507568244
CG3907,4.972960117059486e-06,7.876337299999999,6.241985823801299,5.990685147854124,4.728226295973535,0.08099957438666491
TAF1C-like,4.980541904671709e-06,0.0,0.0,0.770293878224101,0.2504116297042275,0.08112306654329281
CR44907,5.019113362589557e-06,0.0,0.0,0.008395812050739958,0.030167989749562533,0.08175131844985871
CG6443,5.020089418052953e-06,0.0,0.0,3.1579511566490512,2.333577971772905,0.0817672164412465
CG6729,5.025003290854689e-06,0.0,0.0,0.7873826193974629,0.25664845035722866,0.08184725360144118
CG18480,5.032223971440949e-06,0.0,0.0,0.004223893868921776,0.016687098917882393,0.08196486404683018
CG44005,5.0586327152223296e-06,0.0,0.0,0.11845526593023255,0.0,0.08239500966554131
CR45391,5.0586327152223296e-06,0.0,0.0,0.08992005084566594,0.0,0.08239500966554131
CR44814,5.0586327152223296e-06,0.0,0.0,0.08026043058139537,0.0,0.08239500966554131
CG6912,5.077077003889731e-06,4.7538252000000005,0.0808933519868063,3.985901278160681,3.0488201297195356,0.08269543023935594
yellow-c,5.077203568249307e-06,0.0,0.0,0.11130627022198732,0.011327228354861515,0.08269749171964472
CG11897,5.093555837351274e-06,0.0,0.0,0.8956959328224098,0.32407623576987404,0.08296383747877756
Cont,5.100800484972479e-06,0.0,0.0,0.8522451510253697,0.3516838611975455,0.08308183829923174
Mipp2,5.234617518757459e-06,0.0,0.0,0.8142159830761101,0.3705469978764115,0.0852614501455215
CG42564,5.293660379105587e-06,0.0,0.0,0.2477396635095138,0.029289887548640797,0.08622314025487181
CG13933,5.304432371264451e-06,0.0,0.0,0.9990550326109934,1.358729768727783,0.08639859446315537
CG13667,5.308008955540712e-06,0.0,0.0,0.6090333851057085,0.17214834838451412,0.08645684986784712
fal,5.352180850303274e-06,0.0,0.0,0.8199562233086682,0.3351246269137622,0.08717632168973972
spri,5.366706926649405e-06,0.0,0.0,1.658674607008457,0.8079551981973887,0.0874129224212655
Mon1,5.430432551942713e-06,0.0,0.0,1.0613441320613113,0.5931049353924392,0.0884508854060429
CG18870,5.465064732864334e-06,0.0,0.0,1.068000611649048,1.6992872730032222,0.08901497436889427
CG15080,5.562854703837258e-06,0.0,0.0,0.013598319809725158,0.08767614821083389,0.09060777741610125
JTBR,5.627883482239654e-06,0.0,0.0,1.9176844603171241,1.2859887044804248,0.09166696615871948
Drep3,5.670930282498374e-06,0.0,0.0,1.5821312020718812,2.4199846816974806,0.09236811244133351
nerfin-1,5.689619496830314e-06,0.0,0.0,0.32587985909090916,0.01785664714360094,0.09267252236437216
CG31104,5.699052557808755e-06,0.0,0.0,0.027194682241014803,0.13736086774066103,0.092826168061589
28SrRNA-Psi:CR40741,5.748297770635511e-06,0.0,0.0,0.264302995422833,0.11865545770494387,0.0936282740881112
CG2162,5.759214080330682e-06,0.0,0.0,2.1073032915010566,1.3507862251049043,0.09380607894042614
CG31688,5.978751761510048e-06,4.934988499999999,0.0,3.9568381997674456,3.0735786891456818,0.09738190869147566
CG7370,6.049398790699882e-06,0.0,0.0,0.14770296381606765,0.04448855831478333,0.09853260750291969
CR44078,6.154262169723525e-06,0.0,0.0,0.13348271694503172,0.004392296402742611,0.10024062222045678
CG34362,6.155838180971983e-06,4.07045585,1.9207144888601244,4.103238538107824,3.214126023757486,0.10026629229167165
CG6435,6.180814785680171e-06,0.0,0.0,0.08127318291754755,0.1211736854836358,0.10067311122915862
CG3558,6.232006670089206e-06,0.0,0.0,1.466561794080337,0.7935971252584301,0.10150692464241298
CG13663,6.3032256837661525e-06,0.0,0.0,0.2980867566596195,0.09035062902972413,0.1026669399371831
PheRS-m,6.309785337813801e-06,0.0,0.0,2.8262884998942943,1.9730290498424046,0.10277378358231119
CG7852,6.314123470706163e-06,0.0,0.0,2.657695454164906,1.834898154257498,0.10284444309086198
Cnx14D,6.319593350648265e-06,0.0,0.0,0.02824903474630021,0.04328463666279173,0.10293353649535894
Picot,6.378754137569883e-06,0.0,0.0,0.0806844234566596,0.5899776028844246,0.10389714739273825
CG5292,6.38239855261295e-06,0.0,0.0,1.8136109804862577,1.2071016207750036,0.10395650762495973
CG14441,6.4178369712396605e-06,0.0,0.0,0.9242178300634248,1.4411788065073001,0.1045337285875516
betaTub97EF,6.424172731191288e-06,0.0,0.0,0.08311666850951371,0.21262611201883128,0.1046369254456437
CG9300,6.4769407855512726e-06,0.0,0.0,0.9924760639534882,0.3473021982327461,0.10549641151505913
Rab3-GAP,6.489360516794875e-06,0.0,0.0,1.2879150538583513,0.5726767012668285,0.10569870409755493
CR32194,6.511385187436315e-06,0.0,0.0,0.1389338841437632,0.0016097867623324322,0.1060574419329627
CG9248,6.5659952802651935e-06,0.0,0.0,2.2792628273255824,1.5199206027928729,0.10694693112495947
lox,6.600109942814474e-06,0.0,0.0,0.33176075290697676,0.05819090402467736,0.10750259074856215
Jon74E,6.630457106761634e-06,0.0,0.0,0.06523563424947146,0.4265881887251102,0.10799688535493349
CG9940,6.698710169111047e-06,0.0,0.0,2.4431871461839307,1.8611465684673316,0.10910859123448073
CG1233,6.704338544198779e-06,0.0,0.0,1.0135212636363637,0.3976973616801181,0.10920026620790971
CR44628,6.729220650703509e-06,0.0,0.0,0.24901596744186041,0.677592407281981,0.10960554595865876
cry,6.729874586686547e-06,0.0,0.0,0.020133562367864698,0.22882884763202757,0.10961619726795048
CG16771,6.772763499237623e-06,0.0,0.0,0.22447627184989424,0.4655813578141755,0.1103147718755824
lic,6.802438206853745e-06,0.0,0.0,3.5820408336680725,2.6038683932872493,0.11079811351323379
CG8950,6.916072702890828e-06,0.0,0.0,0.8761116216701901,0.243476879434222,0.11264899218468581
CG1665,6.942355727496842e-06,0.0,0.0,0.10423518589852007,0.2134277569360084,0.11307709008946856
Cyp310a1,6.95892161860925e-06,0.0,0.0,0.13432461674418605,0.011306560498408622,0.11334691532390746
CG15760,6.986872368319896e-06,0.0,0.0,2.3419726566279064,1.495196892824882,0.11380217713519447
CG4598,7.078857118623085e-06,0.0,0.0,0.9929521721775901,0.5309784344720023,0.1153004247481328
Rbp6,7.09802379357717e-06,10.336006999999999,10.103982274052733,10.07219962758986,9.043521063120144,0.11561261154978494
ppk5,7.161591774546686e-06,0.0,0.0,0.013784490665961945,0.08051794559410506,0.11664800682381643
Sps2,7.211342413513578e-06,0.0,0.0,0.9018880336152217,0.4787454547044985,0.11745834523130917
CG32817,7.237973750656609e-06,0.0,0.0,0.22309847466173366,0.4297088352516819,0.11789211645069485
CG4095,7.240527859293179e-06,0.0,0.0,0.12797147272727274,0.1663969746440969,0.1179337177721673
Gyc88E,7.243042635169447e-06,0.0,0.0,0.5863598934672305,0.43806035792444586,0.11797467844163995
kuz,7.260096847191409e-06,3.3415871,1.4506471905661131,3.499709951141646,2.8338819008628007,0.11825245744705368
Proc-R,7.3325602226961355e-06,0.0,0.0,0.24236088847780127,0.0828158089688336,0.11943274090727465
IntS12,7.348636612209992e-06,0.0,0.0,0.33817736416490485,0.08604678566757606,0.11969459313967634
KrT95D,7.358256888093311e-06,5.7044871,3.210421771029435,4.5910738562156475,3.745567247539309,0.11985128819326385
CG5835,7.382979182737549e-06,0.0,0.0,0.03895179503171247,0.2575792427166105,0.1202539649284292
GstT4,7.401191564380352e-06,0.0,0.0,0.08974739538054967,0.22579095604615254,0.12055060820062719
CR45160,7.403073799910589e-06,0.0,0.0,0.3731185762262156,0.23101609281311825,0.12058126605294367
syd,7.42792001214229e-06,0.0,0.0,3.3725119672832973,2.388199829673679,0.12098596115777363
CG11247,7.789886053938788e-06,0.0,0.0,3.003111763678647,2.0758125432451444,0.126881664046555
CG4629,7.819840875062379e-06,0.0,0.0,0.824245298192389,1.2155712900203393,0.12736956817301603
RluA-2,7.950864624169733e-06,0.0,0.0,0.791422561479915,0.35184152226976806,0.12950368299847662
CG9384,7.979717564280374e-06,0.0,0.0,2.4225426619978827,1.6927546395230484,0.12997363968699874
CG1492,8.004615657117858e-06,0.0,0.0,3.105176277008458,2.30392042899299,0.13037917982313565
xmas-1,8.084804576393298e-06,0.0,0.0,0.049288396511627905,0.09208751625683465,0.13168529694029404
SMC2,8.112797299118301e-06,0.0,0.0,0.8647265290697678,0.3184137286363013,0.13214124240803887
pncr017:3R,8.283145634552078e-06,0.0,0.0,0.1678707096617336,0.55799121524019,0.13491587609558425
Ilk,8.298352148115089e-06,0.0,0.0,0.42842378181818175,0.7997083230274623,0.13516355978849856
CG13315,8.361475310630796e-06,0.0,0.0,0.00796499154334038,0.17360656332989177,0.13619170985955442
Mp,8.415845339402346e-06,6.1324579,0.695184736970421,4.745383488911203,3.748200189811114,0.1370772888881854
IleRS-m,8.445875279473022e-06,0.0,0.0,1.152508276913319,0.4843855872970738,0.1375664165520566
chico,8.467810369177873e-06,0.0,0.0,1.6323407908033822,0.847805186762008,0.1379236952931692
CG18540,8.53423822114325e-06,0.0,0.0,0.018254425898520086,0.07038858094274565,0.13900567214598125
SMC5,8.594301924563363e-06,0.0,0.0,0.837837196976744,0.37488318705160256,0.13998398974728807
CG34409,8.624036817337459e-06,0.0,0.0,0.5547172881606763,0.16250743706222587,0.14046831168079252
THG,8.725772934078185e-06,0.0,0.0,0.7954629853488371,0.33091216855578615,0.1421253895502655
CG11699,8.726537066342143e-06,2.8308335,0.0,2.415616367167018,2.008194874881208,0.14213783573658081
CG11398,8.738247534315731e-06,0.0,0.0,1.059078537463002,0.5022384055711486,0.14232857583893463
CG1468,8.794450908164816e-06,0.0,0.0,0.0,0.08864498124098283,0.14324401639218853
Jon99Cii,8.794450908164816e-06,0.0,0.0,0.0,0.12226432052350443,0.14324401639218853
CG4653,8.794450908164816e-06,0.0,0.0,0.0,0.07102779548503692,0.14324401639218853
prc,8.794450908164816e-06,0.0,0.0,0.0,0.012724506918103114,0.14324401639218853
CG34124,8.794450908164816e-06,0.0,0.0,0.0,0.014749896127495674,0.14324401639218853
CG18367,8.794450908164816e-06,0.0,0.0,0.0,0.09938287371349108,0.14324401639218853
Ugt35a,8.794450908164816e-06,0.0,0.0,0.0,0.09849902732586135,0.14324401639218853
Amy-p,8.794450908164816e-06,0.0,0.0,0.0,0.09968641798098647,0.14324401639218853
Or22c,8.794450908164816e-06,0.0,0.0,0.0,0.09050927900905152,0.14324401639218853
Cyp6a20,8.794450908164816e-06,0.0,0.0,0.0,0.1365935430065763,0.14324401639218853
wry,8.803411339794188e-06,3.5358275,2.5000769875295026,3.999504857959833,3.1300314142496126,0.14338996390256775
CG9220,8.949557626502626e-06,0.0,0.0,0.005988378498942918,0.06732809396259556,0.14577039462047478
CG2269,8.949957346056118e-06,6.77259525,0.6703187441653431,4.918578801606765,3.9059987409389145,0.14577690525256207
CG7987,9.073149781586388e-06,0.0,0.0,2.0834045949577176,1.2756841127270953,0.14778346364247907
sba,9.0753742089669e-06,0.0,0.0,1.2653853726744182,1.4565010559301887,0.14781969511565288
Dbp80,9.150764628929174e-06,6.5197785,4.321368051356382,5.093099125380552,3.9812746907162375,0.1490476542759984
CG44433,9.16898024888144e-06,0.0,0.0,0.004808046902748415,0.02184374666792848,0.14934435029378088
hppy,9.169088743661145e-06,0.0,0.0,1.8486459309408045,2.1574578066714376,0.14934611745675272
CG6833,9.169527036168208e-06,0.0,0.0,1.3236949237843552,0.798674897944475,0.14935325636510777
CG8142,9.181073569912199e-06,0.0,0.0,0.6032269562367867,0.23041694385214115,0.1495413263067299
CR44077,9.227053276323349e-06,0.0,0.0,0.1474805743128964,0.008455983700936384,0.1502902437647547
CG32425,9.277299533587928e-06,0.0,0.0,2.69990705526427,1.9320123276305181,0.15110865480308017
Phf7,9.303053750693823e-06,0.0,0.0,0.2804179109936575,0.024708018542283078,0.15152813949130098
CG5589,9.422585433347452e-06,0.0,0.0,0.9424781073995769,0.46370205542497217,0.1534750715383633
CG43897,9.460005062008578e-06,0.0,0.0,0.037499133794926004,0.12006012250124846,0.15408456244999572
COX7AL,9.561763546741008e-06,0.0,0.0,0.25700904270613106,0.06758103321042201,0.15574200464931753
CG13690,9.571458942939374e-06,0.0,0.0,0.2083327183298097,0.0016702986324964207,0.15589992326259652
nsr,9.632130309877204e-06,0.0,0.0,0.0359913505602537,0.06235889471974521,0.1568881384872799
Syx6,9.674550859886798e-06,7.9460396499999995,7.013762506651393,6.517425505412269,5.024778834071567,0.15757908440583618
Ero1L,9.774199164834427e-06,0.0,0.0,1.6933532554862574,1.0571052059425945,0.15920215599682314
FoxK,9.837974000124609e-06,0.0,0.0,0.39779034900634264,0.5180282015692901,0.16024092051402963
bor,9.854347160285398e-06,0.0,0.0,2.1061343039746285,2.4514474993126365,0.16050760654672858
Psi,9.900202188695436e-06,0.0,0.0,1.8711047058033832,1.2318719347049807,0.16125449324947128
Snmp2,1.0011527179867405e-05,0.0,0.0,0.008145037209302326,0.11333023836874778,0.1630677547056803
Mct1,1.0054892540371295e-05,0.0,0.0,0.0341511109513742,0.13532933914729783,0.16377408969756765
Cad87A,1.0063340331600583e-05,0.0,0.0,1.9868447865644834,1.3183334836222782,0.1639116873211103
CG12123,1.0073585914107992e-05,0.0,0.0,1.3663929380866815,0.9330738265466355,0.16407856736899099
l(2)37Cd,1.007945454248545e-05,0.0,0.0,0.40683925615221983,0.08923607248705417,0.164174155588003
Jheh3,1.0125472562546024e-05,0.0,0.0,0.0007425553911205074,0.14794522458559536,0.16492369709874963
CG32719,1.0142062168406098e-05,0.0,0.0,0.009759451374207188,0.08361473319095988,0.16519390859899852
Rbp9,1.020552307288078e-05,8.046616499999999,8.688287027856619,7.043885003181811,6.869349366390817,0.16622755981108214
lama,1.0269205462698761e-05,0.0,0.0,0.0009891419661733616,0.0782942567706091,0.1672648185764374
CG4991,1.0269205462698761e-05,0.0,0.0,0.0011415433403805498,0.0759877538192021,0.1672648185764374
CG12128,1.0363004435029804e-05,0.0,0.0,1.0937571628752643,0.4598286516271295,0.16879261623776545
Kmn1,1.0376822298322201e-05,0.0,0.0,0.5090540469344608,0.2559436147887545,0.169017681595072
CG9095,1.0385588364655602e-05,0.0,0.0,0.000742365221987315,0.018894489206265925,0.16916046328351045
Bsg25D,1.0420688096098848e-05,0.0,0.0,0.95854279383721,1.3270586555724668,0.16973216770925803
Amyrel,1.0434966865612808e-05,0.0,0.0,0.008155063002114165,0.015271047455389264,0.1699647403071014
Ir52d,1.0489080304538754e-05,0.0,0.0,0.008465639852008457,0.02777618121657819,0.17084614000032722
spartin,1.050322637948819e-05,0.0,0.0,0.007880152959830867,0.04459492266989104,0.17107655126910362
CG3108,1.0532833489624465e-05,0.0,0.0,0.006971049260042282,0.030877221010196347,0.17155879187900328
Nlg1,1.0532833489624465e-05,0.0,0.0,0.008333553911205074,0.022936067308334467,0.17155879187900328
MFS18,1.0572216609841112e-05,0.0,0.0,3.2109668461416487,2.420261645576621,0.17220026414109202
dati,1.0663292015079307e-05,6.019667849999999,0.9230283581524221,4.938185880422831,4.032708459835528,0.17368370034161176
Cfp1,1.0758831566799451e-05,0.0,0.0,1.1492274728964065,0.5749390945801858,0.17523984856002947
CG32192,1.0762012807447077e-05,0.0,0.0,0.1596411980549683,0.06139515235251786,0.175291664607698
CG17118,1.0814058527145145e-05,0.0,0.0,0.07832507319238902,0.08996259429231908,0.17613938529014012
CG9008,1.0828425523642632e-05,0.0,0.0,0.6390885590486257,0.22802546519761097,0.17637339492909118
yellow-h,1.0898463540458208e-05,0.0,0.0,0.27261810021141647,0.055234592611279935,0.17751417414698328
vito,1.1067305049945091e-05,0.0,0.0,0.7201393757822412,0.37104305342312205,0.18026426465350565
beat-Va,1.108699554301325e-05,0.0,0.0,2.2534897935623666,1.5316268615316444,0.1805849834045998
Smyd4-1,1.1103881501455384e-05,0.0,0.0,0.5682043831501056,0.37374823809640506,0.1808600218957053
Chd1,1.1255977317134413e-05,0.0,0.0,0.7191701238900632,1.1149027823795836,0.18333735854148533
dgt4,1.1333879438575618e-05,0.0,0.0,0.33905214746300216,0.10994383516997885,0.18460622829551965
dom,1.1361138924285003e-05,0.0,0.0,2.0651572330761105,1.3482027569529538,0.18505023079875413
Aef1,1.1389959109207306e-05,0.0,0.0,1.7870780959936587,2.407427089753192,0.1855196539707686
gdl,1.139013239517593e-05,0.0,0.0,0.6775984432452433,0.3382569271104502,0.18552247645262557
tau,1.1422489867022477e-05,6.8677015,5.609975105327447,5.8691473320401695,4.788441477802094,0.1860495149540621
CG42676,1.1441365573670161e-05,0.0,0.0,1.296159328604652,0.6865520968439514,0.1863569624639396
Lkb1,1.154283702639799e-05,0.0,0.0,1.4867102198731494,0.8503069623789239,0.18800972948597047
Drgx,1.1547969387804662e-05,0.0,0.0,0.04523324947145878,0.18986588826957787,0.18809332538856233
CtsB1,1.1567411566606573e-05,7.3106203,4.9538570843523875,5.657458875200848,4.564628935883563,0.18840999959688787
CG5535,1.162338056604299e-05,0.0,0.0,0.559345003921776,0.11150938268880814,0.18932162265970823
Mvl,1.1663292211275439e-05,0.0,0.0,1.7575352140169134,0.9707543075056706,0.18997170353725434
CG4186,1.1804572465770138e-05,0.0,0.0,0.3389769329386892,0.7754198436171797,0.192272876322464
Parg,1.1836984406198317e-05,0.0,0.0,1.2142122394714592,0.41319402859953475,0.1928008020081582
RNaseMRP:RNA,1.185183208183984e-05,0.0,0.0,0.27594342769556035,0.08154269500514646,0.19304264094900733
CG10863,1.1859159667327888e-05,0.0,0.0,2.5455569718393254,1.9958488980167794,0.19316199266143663
nbs,1.1874466474640797e-05,0.0,0.0,1.1540980522727273,0.5342516116554,0.1934113099389493
Ltn1,1.1891381916927305e-05,0.0,0.0,1.1241584157928113,0.5625170583161798,0.19368682866291195
numb,1.198040893661144e-05,0.0,0.0,1.3847712632029603,1.8676807852987334,0.19513690075952714
CG9849,1.2008230414574045e-05,0.0,0.0,1.7855016539957707,1.2150599868256295,0.19559005699258206
CG43367,1.2089605997122932e-05,0.0,0.0,1.877527221913319,2.394804390736083,0.19691550248113832
CG33217,1.2134013222118466e-05,0.0,0.0,1.2344550365750526,0.7118493774210376,0.19763880736186556
CG10188,1.2210454881849349e-05,0.0,0.0,0.7265724506659619,1.0077639894859363,0.1988838891155622
CG14814,1.2369116822981652e-05,0.0,0.0,0.5478534027378438,0.12723172153651743,0.20146817481272514
CG31886,1.2380447144495485e-05,0.0,0.0,0.6251107971458775,0.184090916787072,0.20165272308954246
betaggt-I,1.2456257626801312e-05,0.0,0.0,1.5546079268604651,0.7442478873817786,0.20288752422533976
CR45028,1.2620741055126905e-05,0.0,0.0,0.24232039039112055,0.28914389052383144,0.20556663030590702
CG7879,1.2629253317591313e-05,0.0,0.0,1.7709886729492603,0.9328287692689399,0.2057052780369273
CG32066,1.2712650732495998e-05,0.0,0.0,2.191526770465117,1.288168145489971,0.2070636551308948
CanA-14F,1.3142120675205872e-05,5.2913193,6.104873271748964,4.5735539995560295,5.017941981081651,0.21405886155775325
asl,1.3146896924152492e-05,0.0,0.0,0.4473501766384778,0.112081642120977,0.2141366571005958
CG3530,1.3147222345804745e-05,0.0,0.0,1.545845796765328,2.0992912537784267,0.21414195756846768
CG31030,1.314775794083004e-05,9.979973,10.392157648913251,9.399517123361512,8.083161370998411,0.2141506813402397
ZnT63C,1.3222423624828863e-05,0.0,0.0,1.7518827199365747,1.0644992369850639,0.21536683600121254
upSET,1.325229978872868e-05,0.0,1.483767731112996,2.9215279515961954,3.6077394571710224,0.21585345895881275
CG3570,1.3296652257317232e-05,0.0,0.0,0.9576665262156452,0.4969519955200808,0.21657587196718306
CR43144,1.3298669141934018e-05,0.0,0.0,0.13990793816067654,0.006287617961701431,0.21660872298382128
cid,1.3437466736258958e-05,0.0,0.0,0.3418486057082453,0.0592762264208632,0.2188694582001859
Cep135,1.3468675514691278e-05,0.0,0.0,0.8176029084989429,0.33160321457596786,0.21937778678329153
sinu,1.3488871393324631e-05,0.0,0.0,0.7173400574524312,0.2772082048098624,0.2197067372544716
CHKov1,1.3526994672301305e-05,0.0,0.0,0.019291683509513744,0.19456245605005512,0.22032768922244367
Atg7,1.3574666012136743e-05,0.0,0.0,0.7690703384143761,0.3275185395378298,0.22110416000568328
Apc,1.363783630547223e-05,0.0,0.0,1.9886334421353067,1.2235046805579461,0.22213307774353167
CG13325,1.3665188772029242e-05,0.0,0.0,0.25988100993657504,0.10926756437680861,0.22257859471881228
Teh4,1.3666363257222834e-05,0.0,0.0,0.3190865855496829,0.6660851698157477,0.22259772473364553
CG11788,1.3858379796672824e-05,0.0,0.0,1.5512779891120516,0.9370168209802323,0.22572529012820697
CG12301,1.386026599893581e-05,0.0,0.0,0.6165676497251584,0.26557123559761175,0.22575601259066647
Syx17,1.3913407451109904e-05,0.0,0.0,2.2451377008033813,1.5404117952952152,0.22662158056367812
CG32022,1.396540369129609e-05,0.0,0.0,1.0534590649894293,0.6510250299575929,0.22746849532383073
Sep5,1.4007497794401372e-05,0.0,0.0,0.7323167579281188,0.29763815798553245,0.22815412407520955
CG14450,1.4169607321714455e-05,0.0,0.0,1.8231631009302325,1.1606504206340722,0.23079456405608503
CG13579,1.4295061132638168e-05,0.0,0.0,0.5816869656871038,0.28828252692810663,0.23283795572841048
CR44894,1.4413748736934424e-05,0.0,0.0,0.07083241884778013,0.17149305701690307,0.2347711394271879
klu,1.4441491052118248e-05,0.0,0.0,0.5409348919450317,0.14463011431026854,0.23522300625690204
CG32095,1.4462639082013343e-05,0.0,0.0,1.398765472727273,0.7104576430253301,0.23556746536783332
CG6574,1.447241566561097e-05,0.0,0.0,0.5909204350845667,0.9587906469760435,0.23572670636147147
TwdlD,1.4707593322117467e-05,0.0,0.0,0.1465619980761099,0.01074721598355744,0.2395572800306493
CG34261,1.4848145827714214e-05,0.0,0.0,0.20297721928118392,0.5378333452608866,0.24184659924180912
beat-IIa,1.4861997443812248e-05,0.0,0.0,1.5203099001691338,1.4960728195031452,0.2420722143648139
CG14079,1.4959053653164443e-05,0.0,0.0,0.15901013434460892,0.018755018922775705,0.24365306590274244
CG33054,1.5070663671963348e-05,0.0,0.0,0.20556530835095135,0.4584524982539427,0.24547096988893902
GstD3,1.5150069841877006e-05,0.0,0.0,0.02871736005285412,0.20398432704769098,0.24676433758449268
A2bp1,1.5305376941303688e-05,7.58633545,8.154698697587703,7.025907073023254,6.897000636050829,0.24929397961995448
Hmr,1.5375714201518385e-05,0.0,0.0,0.6715578711416491,0.20808426718764755,0.25043963291433147
CG17359,1.539684893355344e-05,0.0,0.0,0.5792550868498946,0.3104682470420562,0.2507838754297184
CG43896,1.556954155748326e-05,0.0,0.0,0.02299050200845666,0.01407759276571069,0.25359669288828735
CG5937,1.5882209005308457e-05,0.0,0.0,0.7560071568816066,1.0345018284206842,0.25868942027846414
CG12773,1.6046650322543594e-05,0.0,0.0,1.2971927100105698,0.39293252863534933,0.2613678404535901
SRPK,1.6058362236481697e-05,8.177362,6.9505007158400485,6.545632149101481,5.122821667545222,0.2615586041078139
CG9393,1.608131902589061e-05,0.0,0.0,1.7898457905285414,1.1501214239353996,0.2619325242937062
Patronin,1.6118459505904613e-05,0.0,0.0,2.355589581744186,1.6977237692519818,0.26253746843217435
GAA1,1.6125904834103354e-05,0.0,0.0,2.631036411691334,1.791777800935331,0.2626587379378754
AP-1gamma,1.6172347141797018e-05,0.0,2.3404541187491654,2.430169842019028,2.980336870769583,0.26341519024558985
CG4911,1.6367911124788668e-05,0.0,2.346235014414442,2.8735771071881593,3.5825949140113442,0.2666005364005578
CG15877,1.6412970279722004e-05,0.0,0.0,0.49823234097251595,0.21228298482666763,0.267334459916112
Ptp99A,1.650864624045726e-05,6.14015415,7.1293330713307,5.416256003678638,5.767487904050695,0.26889282996456787
Dap160,1.6519577195094155e-05,0.0,1.2727634380665847,2.448632023414377,2.840882745947456,0.2690708733536936
Nep3,1.6583642572380606e-05,0.783284365,0.0,2.2878121878541253,1.8129508780145032,0.2701143702189353
CG1657,1.662876129277251e-05,0.0,0.0,1.0771915560782246,1.291850855020568,0.27084926393667863
CG30183,1.664874196891394e-05,0.0,0.0,1.2360668780866815,0.5012653025682717,0.27117470918967024
CG32163,1.694224863825846e-05,0.0,0.0,1.3780824658562363,1.008050849874687,0.2759553458199538
wgn,1.703781746212189e-05,0.0,0.0,0.007587410856236786,0.18197823068296215,0.2775119708230413
CG33506,1.7083950855745173e-05,0.0,0.0,1.3391522258456665,2.073543853336978,0.27826339153837737
udd,1.7092897013875015e-05,0.0,0.0,1.3591475028964062,0.9244110601557677,0.27840910656199624
Ance,1.7161079643299748e-05,0.0,0.0,0.003923974492600423,0.17731082218932018,0.27951966523006627
Nost,1.7225598253943033e-05,0.0,0.0,0.06830629861522199,0.31627089791535534,0.2805705443602241
dgt3,1.728271978340249e-05,0.0,0.0,0.07691898758985202,0.29492222104034355,0.28150093983205976
ECSIT,1.7369874493455276e-05,0.0,0.0,1.369660548520083,0.7466870979742226,0.2829205157493995
CR44291,1.757701854748679e-05,0.0,0.0,0.30787264994714586,0.10105239879997735,0.28629447810146486
CR46204,1.757809908050985e-05,0.0,0.0,0.005897536152219872,0.08352205757842494,0.28631207782334445
egh,1.7604859420851694e-05,5.533288799999999,6.432324994923791,4.844999879386883,5.323298152944683,0.28674795024683236
CR45161,1.76203262632738e-05,0.0,0.0,0.01479426532769556,0.1556666140833117,0.28699987417620365
CG8569,1.7753495528498227e-05,0.0,0.0,0.854417831067653,0.4025020957020428,0.2891689351681791
CG11655,1.7832911120218668e-05,0.0,0.0,0.022092224101479915,0.16851122008064792,0.29046245632612167
CR45815,1.7921183991631484e-05,0.0,0.0,0.37025533239957725,0.188974216313565,0.2919002448556936
I-2,1.805138939820421e-05,4.890275000000001,0.0,4.0046281586680745,3.034281710028004,0.29402103051795014
Suv3,1.8212073389402727e-05,0.0,0.0,1.7234840391226232,0.9718951301608885,0.2966382513665916
CG10623,1.8339889191856432e-05,0.0,0.0,0.5176216541226215,0.22068350085443914,0.29872011515695757
CR45404,1.8638270237890777e-05,0.0,0.0,0.0,0.007035628208330114,0.303580145634765
CR44566,1.8638270237890777e-05,0.0,0.0,0.0,0.057639780809175555,0.303580145634765
CR44262,1.8638270237890777e-05,0.0,0.0,0.0,0.019015078390183696,0.303580145634765
CG34175,1.8638270237890777e-05,0.0,0.0,0.0,0.00982174927962893,0.303580145634765
CR43435,1.8638270237890777e-05,0.0,0.0,0.0,0.015440553224078486,0.303580145634765
yellow-d2,1.8638270237890777e-05,0.0,0.0,0.0,0.043480765839605175,0.303580145634765
daw,1.8638270237890777e-05,0.0,0.0,0.0,0.06902932650619438,0.303580145634765
CG3906,1.8638270237890777e-05,0.0,0.0,0.0,0.13739960589360167,0.303580145634765
CG12512,1.8638270237890777e-05,0.0,0.0,0.0,0.10634763001978947,0.303580145634765
